source_code,source_text,target_code,target_text
en,Discount title cannot be longer than 255 characters.,ar,لا يمكن أن يزيد عنوان الخصم عن 255 حرفًا.
en,Taxes associated to your order have changed. Review and try again.,ar,لقد تغيرت الضرائب المرتبطة بطلبك. راجع وحاول مرة أخرى.
en,The proposed terms are unresolvable given the current negotiation context.,ar,الشروط المقترحة غير قابلة للحل في ظل سياق المفاوضات الحالي.
en,The related delivery price is abstract.,ar,سعر التسليم ذو الصلة مجرد.
en,Renegotiate with concrete totalTaxAndDutyAmount or totalAmountIncludedInTarget value.,ar,أعد التفاوض باستخدام قيمة TotalTaxAndDutyAmount أو TotalAmountIncludedInTarget الملموسة.
en,Tax exemptions are not supported for the current negotiation session.,ar,الإعفاءات الضريبية غير معتمدة لجلسة التفاوض الحالية.
en,Tax exemptions for delivery lines are not currently supported.,ar,الإعفاءات الضريبية لخطوط التسليم غير مدعومة حاليًا.
en,Missing 'proposed allocations' field.,ar,"حقل ""التخصيصات المقترحة"" مفقود."
en,Merchandise terms must be defined.,ar,يجب تعريف مصطلحات البضائع.
en,Delivery terms must be defined.,ar,يجب تحديد شروط التسليم.
en,Merchandise discount terms must be defined.,ar,يجب تحديد شروط خصم البضائع.
en,Delivery discount terms must be defined.,ar,يجب تحديد شروط خصم التسليم.
en,Missing 'allocated' field.,ar,"الحقل ""المخصص"" مفقود."
en,Missing 'value' field.,ar,"حقل ""القيمة"" مفقود."
en,merchandise lines' field must be split in such that each have a single line component in the seller proposal.,ar,يجب تقسيم حقل خطوط البضائع بحيث يحتوي كل منها على مكون سطر واحد في عرض البائع.
en,Manual payments are not allowed in B2B stores.,ar,لا يُسمح بالدفعات اليدوية في متاجر B2B.
en,Amount to pay must be greater than 0.,ar,يجب أن يكون المبلغ المطلوب دفعه أكبر من 0.
en,Total to pay does not match the sum of the payments amount.,ar,الإجمالي المطلوب دفعه لا يتطابق مع مجموع مبلغ الدفعات.
en,Subscription terms not accepted.,ar,شروط الاشتراك غير مقبولة.
en,Missing credit card session information.,ar,معلومات جلسة بطاقة الائتمان مفقودة.
en,Payment gateway does not support storing the payment method.,ar,بوابة الدفع لا تدعم تخزين طريقة الدفع.
en,last name' cannot be nil.,ar,"الاسم الأخير"" لا يمكن أن يكون صفراً."
en,Credit card update failed.,ar,فشل تحديث بطاقة الائتمان.
en,Invalid amount for Installments transaction.,ar,مبلغ غير صالح لمعاملة الأقساط.
en,Test mode not allowed.,ar,وضع الاختبار غير مسموح به.
en,Installments does not allow the use of gift cards.,ar,الأقساط لا تسمح باستخدام بطاقات الهدايا.
en,Installments does not support this currency.,ar,الأقساط لا تدعم هذه العملة.
en,Installments does not support shipping to this address.,ar,الأقساط لا تدعم الشحن إلى هذا العنوان.
en,Installments does not support this billing address.,ar,الأقساط لا تدعم عنوان الفواتير هذا.
en,Installments does not support subscriptions.,ar,الأقساط لا تدعم الاشتراكات.
en,Installments is disabled for a line item in this purchase.,ar,تم تعطيل الأقساط لبند في عملية الشراء هذه.
en,Shop Cash was not found.,ar,لم يتم العثور على متجر النقدية.
en,Shop Cash not allowed without Shop Pay.,ar,التسوق النقدي غير مسموح به بدون Shop Pay.
en,Shop Cash does not support this checkout.,ar,Shop Cash لا يدعم عملية الدفع هذه.
en,Shop Cash does not allow the purchase of gift cards.,ar,لا يسمح Shop Cash بشراء بطاقات الهدايا.
en,Shop Cash is not enabled for this shop.,ar,لم يتم تمكين Shop Cash لهذا المتجر.
en,Shop Cash is not supported in this checkout.,ar,Shop Cash غير مدعوم في عملية الدفع هذه.
en,Shop Cash does not support subscriptions.,ar,Shop Cash لا يدعم الاشتراكات.
en,Shop Cash does not support merchandise with no shipping.,ar,Shop Cash لا يدعم البضائع بدون شحن.
en,The provided address type is invalid for this payment method.,ar,نوع العنوان المقدم غير صالح لطريقة الدفع هذه.
en,Retail attributions are required for manually-entered credit card payments.,ar,سمات البيع بالتجزئة مطلوبة لمدفوعات بطاقات الائتمان التي يتم إدخالها يدويًا.
en,Retail attributions unexpectedly provided for credit card payment.,ar,تم توفير سمات البيع بالتجزئة بشكل غير متوقع للدفع ببطاقة الائتمان.
en,This session does not have permission to use this card source.,ar,ليس لدى هذه الجلسة إذن لاستخدام مصدر البطاقة هذا.
en,Wallet content is missing.,ar,محتوى المحفظة مفقود.
en,Could not find payment method,ar,تعذر العثور على طريقة الدفع
en,Configuring the payment capture method is not allowed.,ar,غير مسموح بتكوين طريقة التقاط الدفع.
en,Saved payment methods is not allowed.,ar,طرق الدفع المحفوظة غير مسموح بها.
en,Saved payment methods is not enabled for this shop.,ar,طرق الدفع المحفوظة غير ممكّنة لهذا المتجر.
en,The selected payment method requires CVV verification which is not enabled for this shop. Select a different payment method.,ar,تتطلب طريقة الدفع المحددة التحقق من رمز CVV، وهو أمر غير ممكّن لهذا المتجر. حدد طريقة دفع مختلفة.
en,Store credit is not enabled for this shop.,ar,لم يتم تمكين رصيد المتجر لهذا المتجر.
en,Store credit account not found.,ar,لم يتم العثور على حساب ائتمان المتجر.
en,Store credit account does not match the buyer identity.,ar,حساب ائتمان المتجر لا يتطابق مع هوية المشتري.
en,The store credit account's currency does not match the checkout currency.,ar,لا تتطابق عملة حساب ائتمان المتجر مع عملة الخروج.
en,There are insufficient funds in the store credit account.,ar,لا توجد أموال كافية في حساب الائتمان الخاص بالمتجر.
en,You can't use store credit to buy a gift card.,ar,لا يمكنك استخدام رصيد المتجر لشراء بطاقة هدايا.
en,Gift cards are not allowed in B2B stores.,ar,لا يُسمح ببطاقات الهدايا في متاجر B2B.
en,A payment method must be proposed.,ar,يجب اقتراح طريقة الدفع.
en,PayPal returned an invalid address.,ar,قام PayPal بإرجاع عنوان غير صالح.
en,Shop Cash does not support this currency.,ar,Shop Cash لا يدعم هذه العملة.
en,Payment method is not supported by the market manager.,ar,طريقة الدفع غير مدعومة من قبل مدير السوق.
en,Shop does not accept tips.,ar,المتجر لا يقبل النصائح.
en,Multiple tips lines are not supported.,ar,خطوط النصائح المتعددة غير مدعومة.
en,Tips are not allowed in B2B stores.,ar,الإكراميات غير مسموح بها في متاجر B2B.
en,Tip has been reset due to currency change.,ar,تمت إعادة تعيين النصيحة بسبب تغيير العملة.
en,Tips are not yet supported for deffered purchase options.,ar,النصائح غير مدعومة بعد لخيارات الشراء المؤجلة.
en,This draft order doesn't exist in the current shop.,ar,مسودة الطلب هذه غير موجودة في المتجر الحالي.
en,This staff doesn't exist in the current shop.,ar,هذا الموظفون غير موجودين في المتجر الحالي.
en,This location doesn't exist in the current shop.,ar,هذا الموقع غير موجود في المتجر الحالي.
en,This point of sale device doesn't exist in the current shop.,ar,جهاز نقطة البيع هذا غير موجود في المتجر الحالي.
en,The proposed sale attributions are unresolvable given the current negotiation context.,ar,سمات البيع المقترحة غير قابلة للحل في ظل سياق التفاوض الحالي.
en,Your buyer's proposal should contain non-negotiable_terms.,ar,يجب أن يحتوي اقتراح المشتري على شروط غير قابلة للتفاوض.
en,The signature for {{target_terms}} is invalid.,ar,التوقيع الخاص بـ {{target_terms}} غير صالح.
en,Quantity field is missing in the buyer's inventory lines.,ar,حقل الكمية مفقود في بنود مخزون المشتري.
en,This client does not have permission to change inventory behavior.,ar,ليس لدى هذا العميل الإذن بتغيير سلوك المخزون.
en,Currently only one inventory behavior is allowed per checkout.,ar,حاليًا، يُسمح بسلوك مخزون واحد فقط لكل عملية دفع.
en,Refusing duties is not allowed for this checkout.,ar,رفض الواجبات غير مسموح به لهذا الخروج.
en,Retail attribution is not allowed for this checkout.,ar,لا يُسمح بإسناد البيع بالتجزئة لهذا الخروج.
en,Retail attribution is required for this checkout.,ar,مطلوب إسناد التجزئة لهذا الخروج.
en,Completing a captcha is required for this checkout.,ar,مطلوب إكمال كلمة التحقق لهذا الخروج.
en,Provided captcha provider and type does not match the expected values.,ar,لا يتطابق موفر كلمة التحقق ونوعها مع القيم المتوقعة.
en,A captcha token must be provided to complete this checkout.,ar,يجب توفير رمز captcha لإكمال عملية الدفع هذه.
en,The captcha validation job failed to be enqueued.,ar,فشل وضع مهمة التحقق من صحة كلمة التحقق.
en,Captcha validation has already been queued for this captcha token.,ar,لقد تم بالفعل وضع التحقق من صحة كلمة التحقق في قائمة الانتظار لرمز التحقق المميز هذا.
en,The provided captcha token has expired. Complete a new captcha to continue checkout.,ar,انتهت صلاحية رمز التحقق المميز المقدم. أكمل كلمة التحقق الجديدة لمواصلة الخروج.
en,The provided captcha token was invalid. Complete a new captcha to continue checkout.,ar,رمز التحقق المميز المقدم غير صالح. أكمل كلمة التحقق الجديدة لمواصلة الخروج.
en,The provided captcha cannot be used with this checkout.,ar,لا يمكن استخدام كلمة التحقق المقدمة مع الخروج هذا.
en,The amount received must be in the store currency.,ar,يجب أن يكون المبلغ المستلم بعملة المتجر.
en,This checkout is no longer available.,ar,لم يعد هذا الخروج متاحا.
en,Full price:,ar,السعر الكامل:
en,Checkout - {{shopName}},ar,الخروج - {{shopName}}
en,{{pageTitle}} - {{shopName}} - Checkout,ar,{{pageTitle}} - {{shopName}} - الخروج
en,Loading…,ar,تحميل…
en,Checkout - {{shopName}},ar,الخروج - {{shopName}}
en,{{firstName}} {{lastName}},ar,{{firstName}} {{lastName}}
en,Google Map,ar,خريطة جوجل
en,Confirm order,ar,تأكيد الطلب
en,Submit order,ar,إرسال الطلب
en,Submit for review,ar,إرسال للمراجعة
en,Payment won't be due until your order is reviewed,ar,لن يكون الدفع مستحقًا حتى تتم مراجعة طلبك
en,Continue to payment plans,ar,الاستمرار في خطط الدفع
en,Return,ar,يعود
en,Choose a delivery method,ar,اختر طريقة التسليم
en,No items available,ar,لا توجد عناصر متاحة
en,Powered by {{brandName}},ar,مدعوم من {{brandName}}
en,Submit,ar,يُقدِّم
en,Processing…,ar,يعالج…
en,Increase {{type}},ar,زيادة {{type}}
en,Decrease {{type}},ar,تقليل {{type}}
en,Minimum of {{value}} reached,ar,تم الوصول إلى الحد الأدنى من {{value}}.
en,Maximum of {{value}} reached,ar,تم الوصول إلى الحد الأقصى لـ {{value}}.
en,Remove %{label},ar,إزالة %{label}
en,Remove tag,ar,إزالة العلامة
en,Monday,ar,الاثنين
en,Tuesday,ar,يوم الثلاثاء
en,Wednesday,ar,الأربعاء
en,Thursday,ar,يوم الخميس
en,Friday,ar,جمعة
en,Saturday,ar,السبت
en,Sunday,ar,الأحد
en,Mo,ar,شهر
en,Tu,ar,تو
en,We,ar,نحن
en,Th,ar,ذ
en,Fr,ar,الأب
en,Sa,ar,سا
en,Su,ar,سو
en,January,ar,يناير
en,February,ar,فبراير
en,March,ar,يمشي
en,April,ar,أبريل
en,May,ar,يمكن
en,June,ar,يونيو
en,July,ar,يوليو
en,August,ar,أغسطس
en,September,ar,سبتمبر
en,October,ar,أكتوبر
en,November,ar,نوفمبر
en,December,ar,ديسمبر
en,"Show previous month, {{month}} {{year}}",ar,عرض الشهر السابق، {{month}} {{year}}
en,"Show next month, {{month}} {{year}}",ar,عرض الشهر القادم، {{month}} {{year}}
en,Range start,ar,بداية النطاق
en,In range,ar,في النطاق
en,Range end,ar,نهاية المدى
en,"{{previousWords}}, {{anotherWord}}",ar,{{previousWords}}، {{anotherWord}}
en,"{{previousWords}}, and {{lastWord}}",ar,{{previousWords}}، و{{lastWord}}
en,{{firstWord}} and {{secondWord}},ar,{{firstWord}} و{{secondWord}}
en,"{{previousWords}}, {{anotherWord}}",ar,{{previousWords}}، {{anotherWord}}
en,"{{previousWords}}, or {{lastWord}}",ar,{{previousWords}}، أو {{lastWord}}
en,{{firstWord}} or {{secondWord}},ar,{{firstWord}} أو {{secondWord}}
en,"{{previousWords}}, {{anotherWord}}",ar,{{previousWords}}، {{anotherWord}}
en,"{{previousWords}}, {{lastWord}}",ar,{{previousWords}}، {{lastWord}}
en,"{{firstWord}}, {{secondWord}}",ar,{{firstWord}}، {{secondWord}}
en,Cluster of {{number}} marker,ar,مجموعة من علامة {{number}}.
en,Cluster of {{number}} markers,ar,مجموعة من علامات {{number}}.
en,Expand,ar,يوسع
en,Add file,ar,إضافة ملف
en,File type not supported,ar,نوع الملف غير مدعوم
en,Drop file to upload,ar,قم بإسقاط الملف للتحميل
en,Information,ar,معلومة
en,Address,ar,عنوان
en,This will also be used as your billing address for this order.,ar,سيتم استخدام هذا أيضًا كعنوان إرسال الفواتير لهذا الطلب.
en,Delivery method,ar,طريقة التسليم
en,Contact,ar,اتصال
en,Email,ar,بريد إلكتروني
en,Email,ar,بريد إلكتروني
en,Email or mobile phone number,ar,البريد الإلكتروني أو رقم الهاتف المحمول
en,Email or mobile phone number,ar,البريد الإلكتروني أو رقم الهاتف المحمول
en,Saved addresses,ar,العناوين المحفوظة
en,Available addresses,ar,العناوين المتاحة
en,Use a new address,ar,استخدم عنوانًا جديدًا
en,First name,ar,الاسم الأول
en,First name (optional),ar,الاسم الأول (اختياري)
en,Last name,ar,اسم العائلة
en,Company,ar,شركة
en,Company/Attention,ar,الشركة/انتباه
en,Company/Attention (optional),ar,الشركة/الانتباه (اختياري)
en,Company (optional),ar,الشركة (اختياري)
en,Address,ar,عنوان
en,"Apartment, suite, etc.",ar,شقة، جناح، الخ.
en,"Apartment, suite, etc. (optional)",ar,شقة، جناح، الخ (اختياري)
en,City,ar,مدينة
en,Country/Region,ar,البلد/المنطقة
en,Country/Region code,ar,رمز البلد/المنطقة
en,Province,ar,مقاطعة
en,Province,ar,مقاطعة
en,County,ar,مقاطعة
en,County,ar,مقاطعة
en,State,ar,ولاية
en,State,ar,ولاية
en,Region,ar,منطقة
en,Region,ar,منطقة
en,None selected,ar,لم يتم تحديد أي شيء
en,Prefecture,ar,المحافظة
en,Prefecture,ar,المحافظة
en,Governorate,ar,محافظة
en,Governorate,ar,محافظة
en,Emirate,ar,الإمارة
en,Emirate,ar,الإمارة
en,State/territory,ar,الولاية/الإقليم
en,State/territory,ar,الولاية/الإقليم
en,Phone,ar,هاتف
en,Phone (optional),ar,الهاتف (اختياري)
en,Phone,ar,هاتف
en,In case we need to contact you about your order,ar,في حال احتجنا إلى الاتصال بك بخصوص طلبك
en,ZIP code,ar,الرمز البريدي
en,ZIP code (optional),ar,الرمز البريدي (اختياري)
en,ZIP code,ar,الرمز البريدي
en,Postal code,ar,رمز بريدي
en,Postal code (optional),ar,الرمز البريدي (اختياري)
en,Postal code,ar,رمز بريدي
en,Postcode,ar,شفرة البريد
en,Postcode (optional),ar,الرمز البريدي (اختياري)
en,Postcode,ar,شفرة البريد
en,PIN code,ar,رمز التعريف الشخصي
en,PIN code (optional),ar,رمز PIN (اختياري)
en,PIN code,ar,رمز التعريف الشخصي
en,Add a house number if you have one,ar,أضف رقم المنزل إذا كان لديك واحد
en,Last name (optional),ar,الاسم الأخير (اختياري)
en,{{companyName}} · {{contact}},ar,{{companyName}} · {{contact}}
en,Ship to a different address,ar,الشحن إلى عنوان مختلف
en,Use a one-time address for this order,ar,استخدم عنوانًا لمرة واحدة لهذا الطلب
en,Change company location,ar,تغيير موقع الشركة
en,Change location,ar,تغيير الموقع
en,Ship to {{companyName}},ar,الشحن إلى {{companyName}}
en,Free,ar,حر
en,Ship,ar,سفينة
en,Ship to address,ar,الشحن إلى العنوان
en,Shipping address,ar,عنوان الشحن
en,Pick up,ar,يلتقط
en,Pickup in store,ar,الاستلام من المتجر
en,Store locations,ar,مواقع المتجر
en,Usually ready in 1 hour,ar,عادة ما تكون جاهزة خلال ساعة واحدة
en,Usually ready in 2 hours,ar,عادة ما تكون جاهزة خلال ساعتين
en,Usually ready in 4 hours,ar,عادة ما تكون جاهزة خلال 4 ساعات
en,Usually ready in 24 hours,ar,عادة ما تكون جاهزة خلال 24 ساعة
en,Usually ready in 2-4 days,ar,عادة ما تكون جاهزة خلال 2-4 أيام
en,Usually ready in 5+ days,ar,عادة ما تكون جاهزة خلال 5+ أيام
en,Ready for pickup in 2 hours,ar,جاهز للإستلام خلال ساعتين
en,Ready for pickup in 4 hours,ar,جاهز للاستلام خلال 4 ساعات
en,Ready for pickup now,ar,جاهز للاستلام الآن
en,Ready for pickup next day,ar,جاهز للاستلام في اليوم التالي
en,Ship to pickup point,ar,السفينة إلى نقطة الالتقاط
en,Retail shipping,ar,شحن التجزئة
en,No shipping,ar,لا الشحن
en,This delivery method will apply to all items in this order and to all future orders for this subscription.,ar,سيتم تطبيق طريقة التسليم هذه على جميع العناصر الموجودة في هذا الطلب وعلى جميع الطلبات المستقبلية لهذا الاشتراك.
en,Not %{first_name}?,ar,ليس %{first_name}؟
en,Have an account?,ar,هل لديك حساب؟
en,Log in,ar,تسجيل الدخول
en,Log out,ar,تسجيل الخروج
en,Save this information for next time,ar,احفظ هذه المعلومات للمرة القادمة
en,Selected address is invalid. %{update_address_link} or select a different address.,ar,العنوان المحدد غير صالح. %{update_address_link} أو حدد عنوانًا مختلفًا.
en,Selected address is incomplete. %{update_address_link} or select a different address.,ar,العنوان المحدد غير مكتمل. %{update_address_link} أو حدد عنوانًا مختلفًا.
en,Account,ar,حساب
en,Select a valid shipping address to view available shipping methods,ar,حدد عنوان شحن صالحًا لعرض طرق الشحن المتاحة
en,You have {{count}} saved address.,ar,لديك {{count}} عنوان محفوظ.
en,You have {{count}} saved addresses.,ar,لديك {{count}} من العناوين المحفوظة.
en,Use a saved address,ar,استخدم عنوانًا محفوظًا
en,Use my saved address,ar,استخدم عنواني المحفوظ
en,Inventory issues,ar,قضايا المخزون
en,Out of stock,ar,إنتهى من المخزن
en,Some items are no longer available.,ar,بعض العناصر لم تعد متوفرة.
en,Products,ar,منتجات
en,Quantity,ar,كمية
en,Price,ar,سعر
en,Status,ar,حالة
en,Removed from cart,ar,تمت إزالتها من سلة التسوق
en,Sold out,ar,نفذ
en,Reduced,ar,مخفض
en,Only %{quantity_available} left,ar,لم يتبق سوى %{quantity_available}.
en,Remove from cart,ar,إزالة من العربة
en,Continue,ar,يكمل
en,Go back to my cart,ar,العودة إلى عربة التسوق الخاصة بي
en,Remove,ar,يزيل
en,Return to store,ar,العودة إلى المتجر
en,Continue checkout,ar,متابعة الخروج
en,{{count}} item,ar,{{count}} عنصر
en,{{count}} items,ar,{{count}} عنصر
en,Your cart is empty,ar,سلة التسوق الخاصة بك فارغة
en,Quantity update,ar,تحديث الكمية
en,Quantity update,ar,تحديث الكمية
en,Available quantities for these items have changed and are updated in your cart.,ar,لقد تغيرت الكميات المتاحة لهذه العناصر وتم تحديثها في سلة التسوق الخاصة بك.
en,Unpurchasable product,ar,منتج غير قابل للشراء
en,Some items were removed from your cart,ar,تمت إزالة بعض العناصر من سلة التسوق الخاصة بك
en,These items are not available for B2B orders.,ar,هذه العناصر غير متوفرة لطلبات B2B.
en,Not available,ar,غير متوفر
en,Unpurchasable product,ar,منتج غير قابل للشراء
en,Some items were removed from your cart,ar,تمت إزالة بعض العناصر من سلة التسوق الخاصة بك
en,These items are not available.,ar,هذه العناصر غير متوفرة.
en,Not available,ar,غير متوفر
en,Delivery not available,ar,التوصيل غير متوفر
en,%{delivery_method} is no longer available for this item.,ar,%{delivery_method} لم يعد متاحًا لهذا العنصر.
en,%{delivery_method} is no longer available for these items.,ar,%{delivery_method} لم يعد متاحًا لهذه العناصر.
en,The chosen delivery method is no longer available for this item.,ar,طريقة التسليم المختارة لم تعد متاحة لهذا العنصر.
en,The chosen delivery method is no longer available for these items.,ar,لم تعد طريقة التسليم المختارة متاحة لهذه العناصر.
en,No delivery available,ar,لا يوجد توصيل متاح
en,No delivery available for %{count} item,ar,لا يوجد تسليم متاح لـ %{count} عنصر
en,No delivery available for %{count} items,ar,لا يوجد تسليم متاح لـ %{count} من العناصر
en,This item will be removed from your cart because there are no delivery methods available for your address.,ar,ستتم إزالة هذا العنصر من سلة التسوق الخاصة بك لأنه لا توجد طرق تسليم متاحة لعنوانك.
en,These items will be removed from your cart because there are no delivery methods available for your address.,ar,ستتم إزالة هذه العناصر من سلة التسوق الخاصة بك لأنه لا توجد طرق تسليم متاحة لعنوانك.
en,No delivery,ar,لا التسليم
en,Price update,ar,تحديث الأسعار
en,Prices for these items have changed and are updated in your cart.,ar,لقد تغيرت أسعار هذه العناصر وتم تحديثها في سلة التسوق الخاصة بك.
en,Price and quantity update,ar,تحديث السعر والكمية
en,Prices and available quantities for these items have changed and are updated in your cart.,ar,لقد تغيرت الأسعار والكميات المتاحة لهذه العناصر وتم تحديثها في سلة التسوق الخاصة بك.
en,These items are no longer available and have been removed from your cart.,ar,لم تعد هذه العناصر متوفرة وتمت إزالتها من سلة التسوق الخاصة بك.
en,Some items are no longer available and have been removed from your cart.,ar,بعض العناصر لم تعد متوفرة وتمت إزالتها من سلة التسوق الخاصة بك.
en,Unavailable product,ar,منتج غير متوفر
en,Unavailable products,ar,منتجات غير متوفرة
en,This product will be removed from your cart because it's not available in your country/region.,ar,ستتم إزالة هذا المنتج من سلة التسوق الخاصة بك لأنه غير متوفر في بلدك/منطقتك.
en,These products will be removed from your cart because they're not available in your country/region.,ar,ستتم إزالة هذه المنتجات من سلة التسوق الخاصة بك لأنها غير متوفرة في بلدك/منطقتك.
en,This product is not available in your country/region.,ar,هذا المنتج غير متوفر في بلدك/منطقتك.
en,These products are not available in your country/region.,ar,هذه المنتجات غير متوفرة في بلدك/منطقتك.
en,Unavailable,ar,غير متاح
en,This product is not available for delivery to %{location_name}.,ar,هذا المنتج غير متاح للتوصيل إلى %{location_name}.
en,These products are not available for delivery to %{location_name}.,ar,هذه المنتجات غير متاحة للتسليم إلى %{location_name}.
en,The product in your cart is not available for delivery to %{location_name}.,ar,المنتج الموجود في سلة التسوق الخاصة بك غير متاح للتسليم إلى %{location_name}.
en,The products in your cart are not available for delivery to %{location_name}.,ar,المنتجات الموجودة في سلة التسوق الخاصة بك غير متاحة للتسليم إلى %{location_name}.
en,your country,ar,بلدك
en,your location,ar,موقعك
en,Your cart has been updated.,ar,تم تحديث سلة التسوق الخاصة بك.
en,Change delivery address to continue.,ar,قم بتغيير عنوان التسليم للمتابعة.
en,Change delivery address or %{remove_action}.,ar,قم بتغيير عنوان التسليم أو %{remove_action}.
en,remove unavailable item,ar,إزالة العنصر غير المتاح
en,remove unavailable items,ar,إزالة العناصر غير المتاحة
en,empty cart and return to store,ar,عربة فارغة والعودة إلى المتجر
en,%{product_name} / %{variant_label},ar,%{product_name} / %{variant_label}
en,No delivery available for %{count} item,ar,لا يوجد تسليم متاح لـ %{count} عنصر
en,No delivery available for %{count} items,ar,لا يوجد تسليم متاح لـ %{count} من العناصر
en,This item will be removed from your cart because there are no delivery methods available for your address.,ar,ستتم إزالة هذا العنصر من سلة التسوق الخاصة بك لأنه لا توجد طرق تسليم متاحة لعنوانك.
en,These items will be removed from your cart because there are no delivery methods available for your address.,ar,ستتم إزالة هذه العناصر من سلة التسوق الخاصة بك لأنه لا توجد طرق تسليم متاحة لعنوانك.
en,No delivery,ar,لا التسليم
en,Order summary,ar,ملخص الطلب
en,"Part of ""%{group_title}""",ar,"جزء من ""%{group_title}"""
en,%{count} item,ar,%{count} عنصر
en,%{count} items,ar,%{count} من العناصر
en,View %{count} item,ar,عرض %{count} عنصر
en,View all %{count} items,ar,عرض كافة العناصر البالغ عددها %{count}.
en,Search,ar,يبحث
en,Clear search,ar,مسح البحث
en,"No results found for ""%{searchText}"". Check the spelling or use a different word or phrase.",ar,"لم يتم العثور على نتائج لـ ""%{searchText}"". قم بالتدقيق الإملائي أو استخدم كلمة أو عبارة مختلفة."
en,%{shownNumber} of %{totalNumber} items,ar,%{shownNumber} من %{totalNumber} من العناصر
en,Order %{name},ar,الطلب %{name}
en,Shopping cart,ar,عربة التسوق
en,Discount,ar,تخفيض
en,Discount,ar,تخفيض
en,Discounts,ar,خصومات
en,Order discount,ar,خصم الطلب
en,Order discounts,ar,تخفيضات النظام
en,Discount code,ar,رمز الخصم
en,Unable to find a valid discount matching the code entered,ar,تعذر العثور على خصم صالح مطابق للكود الذي تم إدخاله
en,Discount code,ar,رمز الخصم
en,Discount code applied,ar,تم تطبيق رمز الخصم
en,Gift card applied,ar,تم تطبيق بطاقة الهدايا
en,Enter shipping address,ar,أدخل عنوان الشحن
en,Gift card,ar,بطاقة هدية
en,Gift card,ar,بطاقة هدية
en,Gift card,ar,بطاقة هدية
en,Discount code or gift card,ar,رمز الخصم أو بطاقة الهدايا
en,Discount code or gift card,ar,رمز الخصم أو بطاقة الهدايا
en,Discount code or gift card,ar,رمز الخصم أو بطاقة الهدايا
en,Clear gift card,ar,بطاقة هدية واضحة
en,Remove discount,ar,إزالة الخصم
en,Restocking fee,ar,رسوم إعادة تخزين
en,Return shipping,ar,إعادة الشحن
en,Free shipping,ar,ًالشحن مجانا
en,Applied,ar,مُطبَّق
en,Apply,ar,يتقدم
en,%{amount} off total order price,ar,%{amount} خصم على إجمالي سعر الطلب
en,Discount has been applied,ar,تم تطبيق الخصم
en,Discount has been removed,ar,تمت إزالة الخصم
en,Gift card has been applied,ar,تم تطبيق بطاقة الهدايا
en,Gift card has been removed,ar,تمت إزالة بطاقة الهدايا
en,Gift cards will only apply to your first payment,ar,سيتم تطبيق بطاقات الهدايا فقط على دفعتك الأولى
en,A discount has been applied to this order. You can’t add another discount.,ar,تم تطبيق خصم على هذا الطلب. لا يمكنك إضافة خصم آخر.
en,Subtotal,ar,المجموع الفرعي
en,Subtotal · %{count} item,ar,الإجمالي الفرعي · %{count} عنصر
en,Subtotal · %{count} items,ar,الإجمالي الفرعي · %{count} من العناصر
en,Pickup in store,ar,الاستلام من المتجر
en,There are no pickup locations available.,ar,لا توجد مواقع الالتقاط المتاحة.
en,Your item isn't available for store pickup,ar,العنصر الخاص بك غير متاح للاستلام من المتجر
en,Your items aren't available for store pickup,ar,العناصر الخاصة بك غير متاحة للاستلام من المتجر
en,Ship to address,ar,الشحن إلى العنوان
en,%{link} instead,ar,%{link} بدلاً من ذلك
en,Tip,ar,نصيحة
en,Calculating…,ar,جارٍ الحساب…
en,Calculating…,ar,جارٍ الحساب…
en,Calculated at next step,ar,تحسب في الخطوة التالية
en,Shipping Discount,ar,خصم الشحن
en,—,ar,—
en,Not yet available,ar,غير متوفر بعد
en,Shipping costs,ar,تكاليف الشحن
en,Taxes,ar,الضرائب
en,Estimated taxes,ar,الضرائب المقدرة
en,Taxes (estimated),ar,الضرائب (تقديرية)
en,The final tax and total will be confirmed by email or text after you place your order.,ar,سيتم تأكيد الضريبة النهائية والإجمالية عن طريق البريد الإلكتروني أو الرسائل النصية بعد تقديم طلبك.
en,Order Total,ar,إجمالي الطلب
en,Original price,ar,السعر الأصلي
en,Discounted price,ar,سعر مخفض
en,Discount code,ar,رمز الخصم
en,Total savings,ar,إجمالي المدخرات
en,Total,ar,المجموع
en,Amount to pay,ar,المبلغ الواجب دفعه
en,Total,ar,المجموع
en,Free,ar,حر
en,Free,ar,حر
en,Paid,ar,مدفوع
en,Payment due,ar,الدفع مستحق
en,Including %{amount} in taxes,ar,بما في ذلك %{amount} في الضرائب
en,Total includes taxes and duties. No extra charges on delivery.,ar,الإجمالي يشمل الضرائب والرسوم. لا توجد رسوم إضافية عند التسليم.
en,After %{discount_amount} in discounts and %{gift_card_amount} in gift cards,ar,بعد %{discount_amount} في الخصومات و%{gift_card_amount} في بطاقات الهدايا
en,After %{discount_amount} in discounts,ar,بعد %{discount_amount} في الخصومات
en,After %{gift_card_amount} in gift cards,ar,بعد %{gift_card_amount} في بطاقات الهدايا
en,Cost summary,ar,ملخص التكلفة
en,Item,ar,غرض
en,Value,ar,قيمة
en,Price,ar,سعر
en,%{price} per item,ar,%{price} لكل عنصر
en,%{price}/ea,ar,%{price}/ع
en,Quantity,ar,كمية
en,Change,ar,يتغير
en,Product image,ar,صورة المنتج
en,Quantity,ar,كمية
en,Scroll for more items,ar,قم بالتمرير لمزيد من العناصر
