source_code,source_text,target_code,target_text
en,Get in Touch,pt-BR,Entre em contato
en,About Us,pt-BR,Sobre nós
en,Share your story,pt-BR,Compartilhe sua história
en,"Add a large image with text overlay to give focus to your chosen product, collection, or blog post",pt-BR,"Adicione uma imagem grande com sobreposição de texto para dar foco ao produto, coleção ou postagem de blog escolhida"
en,Share brand or product details,pt-BR,Compartilhe detalhes da marca ou do produto
en,Share brand or product details,pt-BR,Compartilhe detalhes da marca ou do produto
en,Share your story,pt-BR,Compartilhe sua história
en,Here's your chance to make a great first impression,pt-BR,Esta é sua chance de causar uma ótima primeira impressão
en,John Smith,pt-BR,John Smith
en,John Smith,pt-BR,John Smith
en,Elevate Yourself Now,pt-BR,Eleve-se agora
en,You’ve tried the rest—now it’s time to experience the best. Join Innerbloom and discover what premium truly means.,pt-BR,Você já tentou o resto – agora é hora de experimentar o melhor. Junte-se ao Innerbloom e descubra o que realmente significa premium.
en,Shop Collection,pt-BR,Coleção da loja
en,Wholesale Application,pt-BR,Aplicativo de atacado
en,Business Name,pt-BR,Nome comercial
en,"Business Address (Address, City, State, Zip Code)",pt-BR,"Endereço Comercial (Endereço, Cidade, Estado, CEP)"
en,FEIN (e.g. 88-8888888),pt-BR,"FEIN (por exemplo, 88-8888888)"
en,Are You A Wholesaler/Distributor/Retail/Online?,pt-BR,Você é um atacadista/distribuidor/varejo/online?
en,How Did You Hear About Us?,pt-BR,Como você ouviu falar de nós?
en,Join Our Mailing List,pt-BR,Junte-se à nossa lista de discussão
en,Why Work With Innerbloom?,pt-BR,Por que trabalhar com Innerbloom?
en,Comprehensive Wholesale Support,pt-BR,Suporte abrangente de atacado
en,"Competitive pricing structures, bulk discounts, and attractive margins ensure profitability.",pt-BR,"Estruturas de preços competitivas, descontos por atacado e margens atraentes garantem lucratividade."
en,"High-Quality, Compliant Products",pt-BR,Produtos compatíveis e de alta qualidade
en,"Rigorous quality control ensures minimal returns and maximum customer loyalty, boosting long-term sales.",pt-BR,"O rigoroso controle de qualidade garante retornos mínimos e máxima fidelização do cliente, impulsionando as vendas a longo prazo."
en,Unmatched Flavor Innovation,pt-BR,Inovação de sabor incomparável
en,"Flavors are crafted to attract repeat customers, driving consistent demand.",pt-BR,"Os sabores são elaborados para atrair clientes recorrentes, gerando uma demanda consistente."
en,Grow Your Business With Innerbloom,pt-BR,Expanda seu negócio com Innerbloom
en,Apply Now,pt-BR,Inscreva-se agora
en,Contact Us,pt-BR,Contate-nos
en,Full Address,pt-BR,Endereço completo
en,Order Number,pt-BR,Número do pedido
en,How Did You Hear About Us?,pt-BR,Como você ouviu falar de nós?
en,Join Our Mailing List,pt-BR,Junte-se à nossa lista de discussão
en,Will be opening soon...,pt-BR,Em breve abrirá...
en,🎁 FREE BATZ 2G PRE-ROLL INCLUDED WITH ORDER!! ($15 VALUE) - LIMITED TIME 🎁,pt-BR,🎁 PRÉ-ROLO BATZ 2G GRATUITO INCLUÍDO NO PEDIDO!! (VALOR $ 15) - TEMPO LIMITADO 🎁
en,"1,854 REVIEWS",pt-BR,1.854 AVALIAÇÕES
en,★★★★★ 4.97,pt-BR,"★★★★★ 4,97"
en,Save $10 Each - TODAY ONLY,pt-BR,Economize $ 10 cada - SOMENTE HOJE
en,FREE & Discrete Shipping,pt-BR,Frete GRATUITO e discreto
en,Description,pt-BR,Descrição
en,What is THCa Banger Blend & HHC Smooth Blend?,pt-BR,O que é THCa Banger Blend e HHC Smooth Blend?
en,Balanced Formula,pt-BR,Fórmula Equilibrada
en,Bold But Blended Flavors,pt-BR,"Sabores ousados, mas misturados"
en,Don't forget these...,pt-BR,Não se esqueça destes...
en,Pairs well with...,pt-BR,Combina bem com...
en,Frequently Bought Together,pt-BR,Frequentemente comprados juntos
en,Why Shop With Innerbloom?,pt-BR,Por que comprar com Innerbloom?
en,Fast & Discreet Shipping,pt-BR,Envio rápido e discreto
en,Our discreet packaging keeps the Innerbloom name and logo completely off the box.,pt-BR,Nossa embalagem discreta mantém o nome e o logotipo Innerbloom completamente fora da caixa.
en,Overwhelmingly Positive Reviews,pt-BR,Críticas extremamente positivas
en,Discover why countless customers are thrilled with our premium vapes and outstanding service.,pt-BR,Descubra por que inúmeros clientes estão entusiasmados com nossos vapes premium e serviço excepcional.
en,30 Day Satisfaction Guarantee,pt-BR,Garantia de satisfação de 30 dias
en,Enjoy peace of mind with our 30-day satisfaction guarantee.,pt-BR,Desfrute de tranquilidade com nossa garantia de satisfação de 30 dias.
en,Recently Viewed Products,pt-BR,Produtos visualizados recentemente
en,Add a video,pt-BR,Adicionar um vídeo
en,Shop now,pt-BR,Compre agora
en,Include text details,pt-BR,Incluir detalhes do texto
en,"Use text paired with images or videos to create a captivating brand story, explain details of your products, or highlight store promotions.",pt-BR,"Use texto combinado com imagens ou vídeos para criar uma história de marca cativante, explicar detalhes de seus produtos ou destacar promoções da loja."
en,Shop now,pt-BR,Compre agora
en,Link to a collection,pt-BR,Link para uma coleção
en,Shop now,pt-BR,Compre agora
en,Create a banner promotion,pt-BR,Crie uma promoção de banner
en,🎁 FREE BATZ 2G PRE-ROLL INCLUDED WITH ORDER! ($15 VALUE) - LIMITED TIME 🎁,pt-BR,🎁 PRÉ-ROLO BATZ 2G GRATUITO INCLUÍDO NO PEDIDO! (VALOR $ 15) - TEMPO LIMITADO 🎁
en,Pairs well with...,pt-BR,Combina bem com...
en,685 REVIEWS,pt-BR,685 AVALIAÇÕES
en,★★★★★ 4.96,pt-BR,"★★★★★ 4,96"
en,Save $10 Each - TODAY ONLY,pt-BR,Economize $ 10 cada - SOMENTE HOJE
en,FREE & Discrete Shipping,pt-BR,Frete GRATUITO e discreto
en,Description,pt-BR,Descrição
en,What Is THC-A Banger Blend & HHC Smooth Blend?,pt-BR,O que é THC-A Banger Blend e HHC Smooth Blend?
en,Balanced Formula,pt-BR,Fórmula Equilibrada
en,Bold But Blended Flavors,pt-BR,"Sabores ousados, mas misturados"
en,Don't forget these...,pt-BR,Não se esqueça destes...
en,You've just missed this offer,pt-BR,Você acabou de perder esta oferta
en,CYBER MONDAY DEAL,pt-BR,OFERTA DE SEGUNDA-FEIRA CIBERNÉTICA
en,BUY ONE VAPE GET ONE FREE USE CODE: CYBER,pt-BR,COMPRE UM VAPE E GANHE UM CÓDIGO DE USO GRATUITO: CYBER
en,Frequently Bought Together,pt-BR,Frequentemente comprados juntos
en,Why Shop With Innerbloom?,pt-BR,Por que comprar com Innerbloom?
en,Fast & Discreet Shipping,pt-BR,Envio rápido e discreto
en,Our discreet packaging keeps the Innerbloom name and logo completely off the box.,pt-BR,Nossa embalagem discreta mantém o nome e o logotipo Innerbloom completamente fora da caixa.
en,Overwhelmingly Positive Reviews,pt-BR,Críticas extremamente positivas
en,Discover why countless customers are thrilled with our premium vapes and outstanding service.,pt-BR,Descubra por que inúmeros clientes estão entusiasmados com nossos vapes premium e serviço excepcional.
en,30 Day Satisfaction Guarantee,pt-BR,Garantia de satisfação de 30 dias
en,Enjoy peace of mind with our 30-day satisfaction guarantee.,pt-BR,Desfrute de tranquilidade com nossa garantia de satisfação de 30 dias.
en,Recently Viewed Products,pt-BR,Produtos visualizados recentemente
en,Add a video,pt-BR,Adicionar um vídeo
en,Shop now,pt-BR,Compre agora
en,Include text details,pt-BR,Incluir detalhes do texto
en,"Use text paired with images or videos to create a captivating brand story, explain details of your products, or highlight store promotions.",pt-BR,"Use texto combinado com imagens ou vídeos para criar uma história de marca cativante, explicar detalhes de seus produtos ou destacar promoções da loja."
en,Shop now,pt-BR,Compre agora
en,Link to a collection,pt-BR,Link para uma coleção
en,Shop now,pt-BR,Compre agora
en,Create a banner promotion,pt-BR,Crie uma promoção de banner
en,🎁 FREE 2 GRAM PREROLL INCLUDED WITH ORDER!! ($15 VALUE) - LIMITED TIME 🎁,pt-BR,🎁 PRÉ-ROLO GRATUITO DE 2 GRAM INCLUÍDO NO PEDIDO!! (VALOR $ 15) - TEMPO LIMITADO 🎁
en,Pairs well with...,pt-BR,Combina bem com...
en,449 REVIEWS,pt-BR,449 AVALIAÇÕES
en,★★★★★ 4.98,pt-BR,"★★★★★ 4,98"
en,Save $10 Each - TODAY ONLY,pt-BR,Economize $ 10 cada - SOMENTE HOJE
en,FREE & Discrete Shipping,pt-BR,Frete GRATUITO e discreto
en,[COUNT] shoppers are checking out this product right now.,pt-BR,[COUNT] compradores estão verificando este produto agora.
en,Description,pt-BR,Descrição
en,What is THCa & HHC?,pt-BR,O que é THCa e HHC?
en,Balanced formula,pt-BR,Fórmula balanceada
en,Bold but blended flavors,pt-BR,"Sabores ousados, mas misturados"
en,Don't forget these...,pt-BR,Não se esqueça destes...
en,You've just missed this offer,pt-BR,Você acabou de perder esta oferta
en,CYBER MONDAY DEAL,pt-BR,OFERTA DE SEGUNDA-FEIRA CIBERNÉTICA
en,BUY ONE VAPE GET ONE FREE USE CODE: CYBER,pt-BR,COMPRE UM VAPE E GANHE UM CÓDIGO DE USO GRATUITO: CYBER
en,Frequently Bought Together,pt-BR,Frequentemente comprados juntos
en,Why Shop With Innerbloom?,pt-BR,Por que comprar com Innerbloom?
en,Fast & Discreet Shipping,pt-BR,Envio rápido e discreto
en,Our discreet packaging keeps the Innerbloom name and logo completely off the box.,pt-BR,Nossa embalagem discreta mantém o nome e o logotipo Innerbloom completamente fora da caixa.
en,Overwhelmingly Positive Reviews,pt-BR,Críticas extremamente positivas
en,Discover why countless customers are thrilled with our premium vapes and outstanding service.,pt-BR,Descubra por que inúmeros clientes estão entusiasmados com nossos vapes premium e serviço excepcional.
en,30 Day Return Window,pt-BR,Janela de devolução de 30 dias
en,Enjoy peace of mind with our 30-day return window.,pt-BR,Desfrute de tranquilidade com nossa janela de devolução de 30 dias.
en,Recently viewed products,pt-BR,Produtos visualizados recentemente
en,Add a video,pt-BR,Adicionar um vídeo
en,Shop now,pt-BR,Compre agora
en,Include text details,pt-BR,Incluir detalhes do texto
en,"Use text paired with images or videos to create a captivating brand story, explain details of your products, or highlight store promotions.",pt-BR,"Use texto combinado com imagens ou vídeos para criar uma história de marca cativante, explicar detalhes de seus produtos ou destacar promoções da loja."
en,Shop now,pt-BR,Compre agora
en,Link to a collection,pt-BR,Link para uma coleção
en,Shop now,pt-BR,Compre agora
en,Create a banner promotion,pt-BR,Crie uma promoção de banner
en,🎁 FREE BATZ 2G PRE-ROLL INCLUDED WITH ORDER! ($15 VALUE/RANDOM FLAVOR) - LIMITED TIME 🎁,pt-BR,🎁 PRÉ-ROLO BATZ 2G GRATUITO INCLUÍDO NO PEDIDO! (VALOR $15/SABOR ALEATÓRIO) - TEMPO LIMITADO 🎁
en,Pairs well with...,pt-BR,Combina bem com...
en,Save $10 Each - TODAY ONLY,pt-BR,Economize $ 10 cada - SOMENTE HOJE
en,FREE & Discrete Shipping,pt-BR,Frete GRATUITO e discreto
en,Rating,pt-BR,Avaliação
en,[COUNT] shoppers are checking out this product right now.,pt-BR,[COUNT] compradores estão verificando este produto agora.
en,Description,pt-BR,Descrição
en,What Is THC-A Flower?,pt-BR,O que é flor THC-A?
en,Does THC-A & THC Feel The Same?,pt-BR,O THC-A e o THC têm a mesma sensação?
en,Bold But Blended Flavors,pt-BR,"Sabores ousados, mas misturados"
en,Don't forget these...,pt-BR,Não se esqueça destes...
en,What Our Fans Say,pt-BR,O que nossos fãs dizem
en,Matthew S.,pt-BR,Mateus S.
en,Selena G.,pt-BR,Selena G.
en,Marty B.,pt-BR,Marty B.
en,Kristian K.,pt-BR,Kristian K.
en,You've just missed this offer,pt-BR,Você acabou de perder esta oferta
en,CYBER MONDAY DEAL,pt-BR,OFERTA DE SEGUNDA-FEIRA CIBERNÉTICA
en,BUY ONE VAPE GET ONE FREE USE CODE: CYBER,pt-BR,COMPRE UM VAPE E GANHE UM CÓDIGO DE USO GRATUITO: CYBER
en,Frequently Bought Together,pt-BR,Frequentemente comprados juntos
en,Why Shop With Innerbloom?,pt-BR,Por que comprar com Innerbloom?
en,Fast & Discreet Shipping,pt-BR,Envio rápido e discreto
en,Our discreet packaging keeps the Innerbloom name and logo completely off the box.,pt-BR,Nossa embalagem discreta mantém o nome e o logotipo Innerbloom completamente fora da caixa.
en,Overwhelmingly Positive Reviews,pt-BR,Críticas extremamente positivas
en,Discover why countless customers are thrilled with our premium vapes and outstanding service.,pt-BR,Descubra por que inúmeros clientes estão entusiasmados com nossos vapes premium e serviço excepcional.
en,30 Day Return Window,pt-BR,Janela de devolução de 30 dias
en,Enjoy peace of mind with our 30-day return window.,pt-BR,Desfrute de tranquilidade com nossa janela de devolução de 30 dias.
en,Recently Viewed Products,pt-BR,Produtos visualizados recentemente
en,Add a video,pt-BR,Adicionar um vídeo
en,Shop now,pt-BR,Compre agora
en,Include text details,pt-BR,Incluir detalhes do texto
en,"Use text paired with images or videos to create a captivating brand story, explain details of your products, or highlight store promotions.",pt-BR,"Use texto combinado com imagens ou vídeos para criar uma história de marca cativante, explicar detalhes de seus produtos ou destacar promoções da loja."
en,Shop now,pt-BR,Compre agora
en,Link to a collection,pt-BR,Link para uma coleção
en,Shop now,pt-BR,Compre agora
en,Create a banner promotion,pt-BR,Crie uma promoção de banner
en,🎁 FREE BATZ 2G PRE-ROLL INCLUDED WITH ORDER! ($15 VALUE) - LIMITED TIME 🎁,pt-BR,🎁 PRÉ-ROLO BATZ 2G GRATUITO INCLUÍDO NO PEDIDO! (VALOR $ 15) - TEMPO LIMITADO 🎁
en,Pairs well with...,pt-BR,Combina bem com...
en,685 REVIEWS,pt-BR,685 AVALIAÇÕES
en,★★★★★ 4.96,pt-BR,"★★★★★ 4,96"
en,Save $10 Each - TODAY ONLY,pt-BR,Economize $ 10 cada - SOMENTE HOJE
en,FREE & Discrete Shipping,pt-BR,Frete GRATUITO e discreto
en,Description,pt-BR,Descrição
en,What Is THC-A Banger Blend & HHC Smooth Blend?,pt-BR,O que é THC-A Banger Blend e HHC Smooth Blend?
en,Balanced Formula,pt-BR,Fórmula Equilibrada
en,Bold But Blended Flavors,pt-BR,"Sabores ousados, mas misturados"
en,Don't forget these...,pt-BR,Não se esqueça destes...
en,You've just missed this offer,pt-BR,Você acabou de perder esta oferta
en,CYBER MONDAY DEAL,pt-BR,OFERTA DE SEGUNDA-FEIRA CIBERNÉTICA
en,BUY ONE VAPE GET ONE FREE USE CODE: CYBER,pt-BR,COMPRE UM VAPE E GANHE UM CÓDIGO DE USO GRATUITO: CYBER
en,Frequently Bought Together,pt-BR,Frequentemente comprados juntos
en,Why Shop With Innerbloom?,pt-BR,Por que comprar com Innerbloom?
en,Fast & Discreet Shipping,pt-BR,Envio rápido e discreto
en,Our discreet packaging keeps the Innerbloom name and logo completely off the box.,pt-BR,Nossa embalagem discreta mantém o nome e o logotipo Innerbloom completamente fora da caixa.
en,Overwhelmingly Positive Reviews,pt-BR,Críticas extremamente positivas
en,Discover why countless customers are thrilled with our premium vapes and outstanding service.,pt-BR,Descubra por que inúmeros clientes estão entusiasmados com nossos vapes premium e serviço excepcional.
en,30 Day Satisfaction Guarantee,pt-BR,Garantia de satisfação de 30 dias
en,Enjoy peace of mind with our 30-day satisfaction guarantee.,pt-BR,Desfrute de tranquilidade com nossa garantia de satisfação de 30 dias.
en,Recently Viewed Products,pt-BR,Produtos visualizados recentemente
en,Add a video,pt-BR,Adicionar um vídeo
en,Shop now,pt-BR,Compre agora
en,Include text details,pt-BR,Incluir detalhes do texto
en,"Use text paired with images or videos to create a captivating brand story, explain details of your products, or highlight store promotions.",pt-BR,"Use texto combinado com imagens ou vídeos para criar uma história de marca cativante, explicar detalhes de seus produtos ou destacar promoções da loja."
en,Shop now,pt-BR,Compre agora
en,Link to a collection,pt-BR,Link para uma coleção
en,Shop now,pt-BR,Compre agora
en,Create a banner promotion,pt-BR,Crie uma promoção de banner
en,🎁 FREE BATZ 2G PRE-ROLL INCLUDED WITH ORDER!! ($15 VALUE/RANDOM FLAVOR) - LIMITED TIME 🎁,pt-BR,🎁 PRÉ-ROLO BATZ 2G GRATUITO INCLUÍDO NO PEDIDO!! (VALOR $15/SABOR ALEATÓRIO) - TEMPO LIMITADO 🎁
en,"1,854 REVIEWS",pt-BR,1.854 AVALIAÇÕES
en,★★★★★ 4.97,pt-BR,"★★★★★ 4,97"
en,Save $10 Each - TODAY ONLY,pt-BR,Economize $ 10 cada - SOMENTE HOJE
en,FREE & Discrete Shipping,pt-BR,Frete GRATUITO e discreto
en,([count]),pt-BR,([contar])
en,[COUNT] shoppers are checking out this product right now.,pt-BR,[COUNT] compradores estão verificando este produto agora.
en,Description,pt-BR,Descrição
en,What Is THC-A Banger Blend & HHC Smooth Blend?,pt-BR,O que é THC-A Banger Blend e HHC Smooth Blend?
en,Balanced Formula,pt-BR,Fórmula Equilibrada
en,Bold But Blended Flavors,pt-BR,"Sabores ousados, mas misturados"
en,Don't forget these...,pt-BR,Não se esqueça destes...
en,Pairs well with...,pt-BR,Combina bem com...
en,What Our Fans Say,pt-BR,O que nossos fãs dizem
en,Taylor G.,pt-BR,Taylor G.
en,Mikaya F.,pt-BR,Mikaya F.
en,Ivanna M.,pt-BR,Ivanna M.
en,Mary L.,pt-BR,Maria L.
en,Frequently Bought Together,pt-BR,Frequentemente comprados juntos
en,Why Shop With Innerbloom?,pt-BR,Por que comprar com Innerbloom?
en,Fast & Discreet Shipping,pt-BR,Envio rápido e discreto
en,Our discreet packaging keeps the Innerbloom name and logo completely off the box.,pt-BR,Nossa embalagem discreta mantém o nome e o logotipo Innerbloom completamente fora da caixa.
en,Overwhelmingly Positive Reviews,pt-BR,Críticas extremamente positivas
en,Discover why countless customers are thrilled with our premium vapes and outstanding service.,pt-BR,Descubra por que inúmeros clientes estão entusiasmados com nossos vapes premium e serviço excepcional.
en,30 Day Return Window,pt-BR,Janela de devolução de 30 dias
en,Enjoy peace of mind with our 30-day return window.,pt-BR,Desfrute de tranquilidade com nossa janela de devolução de 30 dias.
en,Recently Viewed Products,pt-BR,Produtos visualizados recentemente
en,🎁 FREE BATZ 2G PRE-ROLL INCLUDED WITH ORDER! ($15 VALUE/RANDOM FLAVOR) - LIMITED TIME 🎁,pt-BR,🎁 PRÉ-ROLO BATZ 2G GRATUITO INCLUÍDO NO PEDIDO! (VALOR $15/SABOR ALEATÓRIO) - TEMPO LIMITADO 🎁
en,Pairs well with...,pt-BR,Combina bem com...
en,Save $10 Each - TODAY ONLY,pt-BR,Economize $ 10 cada - SOMENTE HOJE
en,FREE & Discrete Shipping,pt-BR,Frete GRATUITO e discreto
en,[COUNT] shoppers are checking out this product right now.,pt-BR,[COUNT] compradores estão verificando este produto agora.
en,Description,pt-BR,Descrição
en,What Is THC-A Banger Blend & HHC Smooth Blend?,pt-BR,O que é THC-A Banger Blend e HHC Smooth Blend?
en,Balanced Formula,pt-BR,Fórmula Equilibrada
en,Bold But Blended Flavors,pt-BR,"Sabores ousados, mas misturados"
en,Don't forget these...,pt-BR,Não se esqueça destes...
en,What Our Fans Say,pt-BR,O que nossos fãs dizem
en,John G.,pt-BR,João G.
en,Ashani S.,pt-BR,Ashani S.
en,Jose E.,pt-BR,José E.
en,Tony L.,pt-BR,Tony L.
en,You've just missed this offer,pt-BR,Você acabou de perder esta oferta
en,CYBER MONDAY DEAL,pt-BR,OFERTA DE SEGUNDA-FEIRA CIBERNÉTICA
en,BUY ONE VAPE GET ONE FREE USE CODE: CYBER,pt-BR,COMPRE UM VAPE E GANHE UM CÓDIGO DE USO GRATUITO: CYBER
en,Frequently Bought Together,pt-BR,Frequentemente comprados juntos
en,Why Shop With Innerbloom?,pt-BR,Por que comprar com Innerbloom?
en,Fast & Discreet Shipping,pt-BR,Envio rápido e discreto
en,Our discreet packaging keeps the Innerbloom name and logo completely off the box.,pt-BR,Nossa embalagem discreta mantém o nome e o logotipo Innerbloom completamente fora da caixa.
en,Overwhelmingly Positive Reviews,pt-BR,Críticas extremamente positivas
en,Discover why countless customers are thrilled with our premium vapes and outstanding service.,pt-BR,Descubra por que inúmeros clientes estão entusiasmados com nossos vapes premium e serviço excepcional.
en,30 Day Return Window,pt-BR,Janela de devolução de 30 dias
en,Enjoy peace of mind with our 30-day return window.,pt-BR,Desfrute de tranquilidade com nossa janela de devolução de 30 dias.
en,Recently Viewed Products,pt-BR,Produtos visualizados recentemente
en,Add a video,pt-BR,Adicionar um vídeo
en,Shop now,pt-BR,Compre agora
en,Include text details,pt-BR,Incluir detalhes do texto
en,"Use text paired with images or videos to create a captivating brand story, explain details of your products, or highlight store promotions.",pt-BR,"Use texto combinado com imagens ou vídeos para criar uma história de marca cativante, explicar detalhes de seus produtos ou destacar promoções da loja."
en,Shop now,pt-BR,Compre agora
en,Link to a collection,pt-BR,Link para uma coleção
en,Shop now,pt-BR,Compre agora
en,Create a banner promotion,pt-BR,Crie uma promoção de banner
en,🎁 FREE BATZ 2G PRE-ROLL INCLUDED WITH ORDER! ($15 VALUE/RANDOM FLAVOR) - LIMITED TIME 🎁,pt-BR,🎁 PRÉ-ROLO BATZ 2G GRATUITO INCLUÍDO NO PEDIDO! (VALOR $15/SABOR ALEATÓRIO) - TEMPO LIMITADO 🎁
en,Pairs well with...,pt-BR,Combina bem com...
en,Save $10 Each - TODAY ONLY,pt-BR,Economize $ 10 cada - SOMENTE HOJE
en,FREE & Discrete Shipping,pt-BR,Frete GRATUITO e discreto
en,[COUNT] shoppers are checking out this product right now.,pt-BR,[COUNT] compradores estão verificando este produto agora.
en,Description,pt-BR,Descrição
en,What Is THC-A Banger Blend & HHC Smooth Blend?,pt-BR,O que é THC-A Banger Blend e HHC Smooth Blend?
en,Balanced Formula,pt-BR,Fórmula Equilibrada
en,Bold But Blended Flavors,pt-BR,"Sabores ousados, mas misturados"
en,Don't forget these...,pt-BR,Não se esqueça destes...
en,You've just missed this offer,pt-BR,Você acabou de perder esta oferta
en,CYBER MONDAY DEAL,pt-BR,OFERTA DE SEGUNDA-FEIRA CIBERNÉTICA
en,BUY ONE VAPE GET ONE FREE USE CODE: CYBER,pt-BR,COMPRE UM VAPE E GANHE UM CÓDIGO DE USO GRATUITO: CYBER
en,What Our Fans Say,pt-BR,O que nossos fãs dizem
en,Sunshine W.,pt-BR,Luz do sol W.
en,Thanh N.,pt-BR,Obrigado N.
en,Clarence E Blackwell B.,pt-BR,Clarence E Blackwell B.
en,Carson N.,pt-BR,Carson N.
en,Frequently Bought Together,pt-BR,Frequentemente comprados juntos
en,Why Shop With Innerbloom?,pt-BR,Por que comprar com Innerbloom?
en,Fast & Discreet Shipping,pt-BR,Envio rápido e discreto
en,Our discreet packaging keeps the Innerbloom name and logo completely off the box.,pt-BR,Nossa embalagem discreta mantém o nome e o logotipo Innerbloom completamente fora da caixa.
en,Overwhelmingly Positive Reviews,pt-BR,Críticas extremamente positivas
en,Discover why countless customers are thrilled with our premium vapes and outstanding service.,pt-BR,Descubra por que inúmeros clientes estão entusiasmados com nossos vapes premium e serviço excepcional.
en,30 Day Return Window,pt-BR,Janela de devolução de 30 dias
en,Enjoy peace of mind with our 30-day return window.,pt-BR,Desfrute de tranquilidade com nossa janela de devolução de 30 dias.
en,Recently Viewed Products,pt-BR,Produtos visualizados recentemente
en,Add a video,pt-BR,Adicionar um vídeo
en,Shop now,pt-BR,Compre agora
en,Include text details,pt-BR,Incluir detalhes do texto
en,"Use text paired with images or videos to create a captivating brand story, explain details of your products, or highlight store promotions.",pt-BR,"Use texto combinado com imagens ou vídeos para criar uma história de marca cativante, explicar detalhes de seus produtos ou destacar promoções da loja."
en,Shop now,pt-BR,Compre agora
en,Link to a collection,pt-BR,Link para uma coleção
en,Shop now,pt-BR,Compre agora
en,Create a banner promotion,pt-BR,Crie uma promoção de banner
en,🎁 FREE BATZ 2G PRE-ROLL INCLUDED WITH ORDER! ($15 VALUE) - LIMITED TIME 🎁,pt-BR,🎁 PRÉ-ROLO BATZ 2G GRATUITO INCLUÍDO NO PEDIDO! (VALOR $ 15) - TEMPO LIMITADO 🎁
en,Pairs well with...,pt-BR,Combina bem com...
en,Save $10 Each - TODAY ONLY,pt-BR,Economize $ 10 cada - SOMENTE HOJE
en,FREE & Discrete Shipping,pt-BR,Frete GRATUITO e discreto
en,Description,pt-BR,Descrição
en,What Is THC-A Banger Blend & HHC Smooth Blend?,pt-BR,O que é THC-A Banger Blend e HHC Smooth Blend?
en,Balanced Formula,pt-BR,Fórmula Equilibrada
en,Bold But Blended Flavors,pt-BR,"Sabores ousados, mas misturados"
en,Don't forget these...,pt-BR,Não se esqueça destes...
en,You've just missed this offer,pt-BR,Você acabou de perder esta oferta
en,CYBER MONDAY DEAL,pt-BR,OFERTA DE SEGUNDA-FEIRA CIBERNÉTICA
en,BUY ONE VAPE GET ONE FREE USE CODE: CYBER,pt-BR,COMPRE UM VAPE E GANHE UM CÓDIGO DE USO GRATUITO: CYBER
en,Frequently Bought Together,pt-BR,Frequentemente comprados juntos
en,Why Shop With Innerbloom?,pt-BR,Por que comprar com Innerbloom?
en,Fast & Discreet Shipping,pt-BR,Envio rápido e discreto
en,Our discreet packaging keeps the Innerbloom name and logo completely off the box.,pt-BR,Nossa embalagem discreta mantém o nome e o logotipo Innerbloom completamente fora da caixa.
en,Overwhelmingly Positive Reviews,pt-BR,Críticas extremamente positivas
en,Discover why countless customers are thrilled with our premium vapes and outstanding service.,pt-BR,Descubra por que inúmeros clientes estão entusiasmados com nossos vapes premium e serviço excepcional.
en,30 Day Satisfaction Guarantee,pt-BR,Garantia de satisfação de 30 dias
en,Enjoy peace of mind with our 30-day satisfaction guarantee.,pt-BR,Desfrute de tranquilidade com nossa garantia de satisfação de 30 dias.
en,Recently Viewed Products,pt-BR,Produtos visualizados recentemente
en,Add a video,pt-BR,Adicionar um vídeo
en,Shop now,pt-BR,Compre agora
en,Include text details,pt-BR,Incluir detalhes do texto
en,"Use text paired with images or videos to create a captivating brand story, explain details of your products, or highlight store promotions.",pt-BR,"Use texto combinado com imagens ou vídeos para criar uma história de marca cativante, explicar detalhes de seus produtos ou destacar promoções da loja."
en,Shop now,pt-BR,Compre agora
en,Link to a collection,pt-BR,Link para uma coleção
en,Shop now,pt-BR,Compre agora
en,Create a banner promotion,pt-BR,Crie uma promoção de banner
en,🎁 FREE BATZ 2G PRE-ROLL INCLUDED WITH ORDER! ($15 VALUE/RANDOM FLAVOR) - LIMITED TIME 🎁,pt-BR,🎁 PRÉ-ROLO BATZ 2G GRATUITO INCLUÍDO NO PEDIDO! (VALOR $15/SABOR ALEATÓRIO) - TEMPO LIMITADO 🎁
en,Pairs well with...,pt-BR,Combina bem com...
en,Save $10 Each - TODAY ONLY,pt-BR,Economize $ 10 cada - SOMENTE HOJE
en,FREE & Discrete Shipping,pt-BR,Frete GRATUITO e discreto
en,[COUNT] shoppers are checking out this product right now.,pt-BR,[COUNT] compradores estão verificando este produto agora.
en,Description,pt-BR,Descrição
en,What Is THC-A Flower?,pt-BR,O que é flor THC-A?
en,Does THC-A & THC Feel The Same?,pt-BR,O THC-A e o THC têm a mesma sensação?
en,Bold But Blended Flavors,pt-BR,"Sabores ousados, mas misturados"
en,Don't forget these...,pt-BR,Não se esqueça destes...
en,What Our Fans Say,pt-BR,O que nossos fãs dizem
en,Amanda V.,pt-BR,Amanda V.
en,Amara G.,pt-BR,Amara G.
en,Brian F.,pt-BR,Brian F.
en,Hannah C.,pt-BR,Hanna C.
en,You've just missed this offer,pt-BR,Você acabou de perder esta oferta
en,CYBER MONDAY DEAL,pt-BR,OFERTA DE SEGUNDA-FEIRA CIBERNÉTICA
en,BUY ONE VAPE GET ONE FREE USE CODE: CYBER,pt-BR,COMPRE UM VAPE E GANHE UM CÓDIGO DE USO GRATUITO: CYBER
en,Frequently Bought Together,pt-BR,Frequentemente comprados juntos
